row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,global_positive_Batch1_C32.mzXML Peak status,global_positive_Batch1_C32.mzXML Peak name,global_positive_Batch1_C32.mzXML Peak m/z,global_positive_Batch1_C32.mzXML Peak RT,global_positive_Batch1_C32.mzXML Peak RT start,global_positive_Batch1_C32.mzXML Peak RT end,global_positive_Batch1_C32.mzXML Peak duration time,global_positive_Batch1_C32.mzXML Peak height,global_positive_Batch1_C32.mzXML Peak area,global_positive_Batch1_C32.mzXML Peak charge,global_positive_Batch1_C32.mzXML Peak # data points,global_positive_Batch1_C32.mzXML Peak FWHM,global_positive_Batch1_C32.mzXML Peak tailing factor,global_positive_Batch1_C32.mzXML Peak asymmetry factor,global_positive_Batch1_C32.mzXML Peak m/z min,global_positive_Batch1_C32.mzXML Peak m/z max,global_positive_Batch1_C31.mzXML Peak status,global_positive_Batch1_C31.mzXML Peak name,global_positive_Batch1_C31.mzXML Peak m/z,global_positive_Batch1_C31.mzXML Peak RT,global_positive_Batch1_C31.mzXML Peak RT start,global_positive_Batch1_C31.mzXML Peak RT end,global_positive_Batch1_C31.mzXML Peak duration time,global_positive_Batch1_C31.mzXML Peak height,global_positive_Batch1_C31.mzXML Peak area,global_positive_Batch1_C31.mzXML Peak charge,global_positive_Batch1_C31.mzXML Peak # data points,global_positive_Batch1_C31.mzXML Peak FWHM,global_positive_Batch1_C31.mzXML Peak tailing factor,global_positive_Batch1_C31.mzXML Peak asymmetry factor,global_positive_Batch1_C31.mzXML Peak m/z min,global_positive_Batch1_C31.mzXML Peak m/z max,global_positive_Batch1_A2.mzXML Peak status,global_positive_Batch1_A2.mzXML Peak name,global_positive_Batch1_A2.mzXML Peak m/z,global_positive_Batch1_A2.mzXML Peak RT,global_positive_Batch1_A2.mzXML Peak RT start,global_positive_Batch1_A2.mzXML Peak RT end,global_positive_Batch1_A2.mzXML Peak duration time,global_positive_Batch1_A2.mzXML Peak height,global_positive_Batch1_A2.mzXML Peak area,global_positive_Batch1_A2.mzXML Peak charge,global_positive_Batch1_A2.mzXML Peak # data points,global_positive_Batch1_A2.mzXML Peak FWHM,global_positive_Batch1_A2.mzXML Peak tailing factor,global_positive_Batch1_A2.mzXML Peak asymmetry factor,global_positive_Batch1_A2.mzXML Peak m/z min,global_positive_Batch1_A2.mzXML Peak m/z max,global_positive_Batch1_A1.mzXML Peak status,global_positive_Batch1_A1.mzXML Peak name,global_positive_Batch1_A1.mzXML Peak m/z,global_positive_Batch1_A1.mzXML Peak RT,global_positive_Batch1_A1.mzXML Peak RT start,global_positive_Batch1_A1.mzXML Peak RT end,global_positive_Batch1_A1.mzXML Peak duration time,global_positive_Batch1_A1.mzXML Peak height,global_positive_Batch1_A1.mzXML Peak area,global_positive_Batch1_A1.mzXML Peak charge,global_positive_Batch1_A1.mzXML Peak # data points,global_positive_Batch1_A1.mzXML Peak FWHM,global_positive_Batch1_A1.mzXML Peak tailing factor,global_positive_Batch1_A1.mzXML Peak asymmetry factor,global_positive_Batch1_A1.mzXML Peak m/z min,global_positive_Batch1_A1.mzXML Peak m/z max,global_positive_Batch2_QC10.mzXML Peak status,global_positive_Batch2_QC10.mzXML Peak name,global_positive_Batch2_QC10.mzXML Peak m/z,global_positive_Batch2_QC10.mzXML Peak RT,global_positive_Batch2_QC10.mzXML Peak RT start,global_positive_Batch2_QC10.mzXML Peak RT end,global_positive_Batch2_QC10.mzXML Peak duration time,global_positive_Batch2_QC10.mzXML Peak height,global_positive_Batch2_QC10.mzXML Peak area,global_positive_Batch2_QC10.mzXML Peak charge,global_positive_Batch2_QC10.mzXML Peak # data points,global_positive_Batch2_QC10.mzXML Peak FWHM,global_positive_Batch2_QC10.mzXML Peak tailing factor,global_positive_Batch2_QC10.mzXML Peak asymmetry factor,global_positive_Batch2_QC10.mzXML Peak m/z min,global_positive_Batch2_QC10.mzXML Peak m/z max,global_positive_Batch2_QC11.mzXML Peak status,global_positive_Batch2_QC11.mzXML Peak name,global_positive_Batch2_QC11.mzXML Peak m/z,global_positive_Batch2_QC11.mzXML Peak RT,global_positive_Batch2_QC11.mzXML Peak RT start,global_positive_Batch2_QC11.mzXML Peak RT end,global_positive_Batch2_QC11.mzXML Peak duration time,global_positive_Batch2_QC11.mzXML Peak height,global_positive_Batch2_QC11.mzXML Peak area,global_positive_Batch2_QC11.mzXML Peak charge,global_positive_Batch2_QC11.mzXML Peak # data points,global_positive_Batch2_QC11.mzXML Peak FWHM,global_positive_Batch2_QC11.mzXML Peak tailing factor,global_positive_Batch2_QC11.mzXML Peak asymmetry factor,global_positive_Batch2_QC11.mzXML Peak m/z min,global_positive_Batch2_QC11.mzXML Peak m/z max
770,181.0717511,9.297183333,nan,,,,1,ESTIMATED,181.0719 m/z @9.27 [global_positive_Batch1_C32.mzXML],181.0718711,9.2741,9.2741,9.374383333,0.100283333,11008.79199,44514.52558,0,7,0.068087635,,,181.0717621,181.071991,ESTIMATED,181.0717 m/z @9.30 [global_positive_Batch1_C31.mzXML],181.0716736,9.299883333,9.283,9.349566667,0.066566667,5156.530273,14786.10901,0,5,0.037257531,1.971372162,2.942744324,181.0714722,181.0718536,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,181.0717 m/z @9.32 [global_positive_Batch1_A1.mzXML],181.0717087,9.317566667,9.253,9.4947,0.2417,72089.86696,448399.6492,0,16,0.086313113,1.871708828,3.020221001,181.0716095,181.0718689,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,241.1043167,10.26958333,nan,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,241.1043 m/z @10.27 [global_positive_Batch1_A1.mzXML],241.1043167,10.26958333,10.0772,10.41083333,0.333633333,65366.61373,411508.6391,0,22,0.092284348,1.077314798,1.4620853,241.1039734,241.1056213,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,185.0443905,9.418825,nan,,,,1,ESTIMATED,185.0446 m/z @9.44 [global_positive_Batch1_C32.mzXML],185.0445764,9.440966667,9.424183333,9.644533333,0.22035,7697.498047,43406.3393,0,14,0.071234404,6.564548163,11.37278471,185.044342,185.0448151,ESTIMATED,185.0445 m/z @9.41 [global_positive_Batch1_C31.mzXML],185.0444775,9.41495,9.382383333,9.4315,0.049116667,1632.762329,3246.057714,0,4,0.038978162,0.754094166,0.508188332,185.0442886,185.044754,ESTIMATED,185.0445 m/z @9.39 [global_positive_Batch1_A2.mzXML],185.0444934,9.388383333,9.388383333,9.470766667,0.082383333,1780.807007,5740.792049,0,6,0.105547282,,,185.0442886,185.044693,DETECTED,185.0443 m/z @9.43 [global_positive_Batch1_A1.mzXML],185.0442886,9.430766667,9.366083333,9.76645,0.400366667,58297.58092,335408.9607,0,26,0.080892721,1.940310121,1.639371062,185.0441589,185.0448456,ESTIMATED,185.0442 m/z @9.41 [global_positive_Batch2_QC10.mzXML],185.0442091,9.410983333,9.393966667,9.495433333,0.101466667,5320.328613,25570.58891,0,7,0.099238398,2.981390793,4.962781587,185.0440369,185.0443268,ESTIMATED,185.0443 m/z @9.43 [global_positive_Batch2_QC11.mzXML],185.044298,9.4269,9.410083333,9.545233333,0.13515,7997.175293,33641.8876,0,9,0.034974447,4.018334985,7.03666997,185.0440979,185.0444946
773,146.0596512,10.26854444,nan,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,146.0596 m/z @10.27 [global_positive_Batch1_C31.mzXML],146.0595994,10.26831667,10.26831667,10.42966667,0.16135,16554.49609,103750.4439,0,11,0.08206471,,,146.0591583,146.0598297,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,146.0599 m/z @10.29 [global_positive_Batch1_A1.mzXML],146.0598679,10.28541667,10.15825,10.39435,0.2361,57782.5115,539827.9222,0,16,0.163540958,0.928309305,0.856618611,146.0598145,146.0599518,ESTIMATED,146.0595 m/z @10.25 [global_positive_Batch2_QC10.mzXML],146.0594864,10.2519,10.2357,10.38738333,0.151683333,14902.68066,94465.49034,0,10,0.105296884,4.681584362,8.363168724,146.0593719,146.0596008,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,241.1016084,1.927577778,nan,,,,1,ESTIMATED,241.1019 m/z @1.90 [global_positive_Batch1_C32.mzXML],241.1018728,1.904233333,1.904233333,1.97285,0.068616667,56094.11719,170752.412,0,6,0.05012729,,,241.1014252,241.1021118,ESTIMATED,241.1017 m/z @1.94 [global_positive_Batch1_C31.mzXML],241.1016795,1.9432,1.9024,2.137866667,0.235466667,61573.29688,375519.0354,0,18,0.094507709,2.885620915,4.816890868,241.1010742,241.1022949,ESTIMATED,241.1023 m/z @1.93 [global_positive_Batch1_A2.mzXML],241.1023222,1.926716667,1.89935,1.981433333,0.082083333,33950.41797,105228.2119,0,7,0.05089816,1.499695493,1.999390987,241.1017761,241.1025238,DETECTED,241.1023 m/z @1.94 [global_positive_Batch1_A1.mzXML],241.1023178,1.944383333,1.902583333,1.972383333,0.0698,53330.02023,146671.9021,0,6,0.052153715,0.83492823,0.669856459,241.1016541,241.102478,ESTIMATED,241.1008 m/z @1.90 [global_positive_Batch2_QC10.mzXML],241.1007919,1.9012,1.9012,1.97105,0.06985,13967.97266,48078.0971,0,6,0.063189543,,,241.1004181,241.1014557,ESTIMATED,241.1007 m/z @1.95 [global_positive_Batch2_QC11.mzXML],241.100666,1.945733333,1.93195,1.973,0.04105,16103.35156,31697.33102,0,4,0.03795524,1.489117291,1.978234583,241.1003876,241.1008606
776,293.173655,11.54778333,nan,,,,1,ESTIMATED,293.1736 m/z @11.57 [global_positive_Batch1_C32.mzXML],293.173645,11.56846667,11.53841667,11.58335,0.044933333,15572.03125,34023.72725,0,4,0.054947468,0.747642818,0.495285635,293.1734009,293.1738586,ESTIMATED,293.1735 m/z @11.56 [global_positive_Batch1_C31.mzXML],293.1735433,11.55776667,11.52755,11.64993333,0.122383333,13423.60156,61821.56397,0,9,1.452984012,2.025096525,3.05019305,293.1730347,293.1740112,ESTIMATED,293.1737 m/z @11.55 [global_positive_Batch1_A2.mzXML],293.1736776,11.55231667,11.50788333,11.71658333,0.2087,38159.80078,271009.8886,0,15,0.116087417,2.348462116,3.696924231,293.1730042,293.1741333,DETECTED,293.1740 m/z @11.55 [global_positive_Batch1_A1.mzXML],293.1740417,11.54568333,11.32586667,11.76746667,0.4416,45210.97076,466656.579,0,31,0.089019451,1.004473425,1.049126672,293.1731567,293.17453,ESTIMATED,293.1736 m/z @11.50 [global_positive_Batch2_QC10.mzXML],293.1736111,11.50056667,11.50056667,11.62855,0.127983333,6114.384766,35237.42436,0,9,0.123900324,,,293.1734009,293.1740112,ESTIMATED,293.1734 m/z @11.56 [global_positive_Batch2_QC11.mzXML],293.1734111,11.5619,11.53033333,11.7051,0.174766667,5527.251465,37624.75177,0,12,0.264564999,2.768215417,4.536430834,293.1721497,293.1742859
777,432.3097435,11.32859444,nan,,,,1,ESTIMATED,432.3098 m/z @11.33 [global_positive_Batch1_C32.mzXML],432.3097585,11.32811667,11.28468333,11.35825,0.073566667,8143.948242,23490.01546,0,6,0.048706309,0.846891788,0.693783576,432.3088684,432.3107605,ESTIMATED,432.3097 m/z @11.38 [global_positive_Batch1_C31.mzXML],432.309668,11.37695,11.28803333,11.42191667,0.133883333,15952.27246,92899.93374,0,10,0.220196867,0.752858482,0.505716963,432.3090515,432.3100891,ESTIMATED,432.3100 m/z @11.30 [global_positive_Batch1_A2.mzXML],432.3100098,11.30433333,11.28966667,11.4197,0.130033333,39617.72266,225168.2082,0,10,0.072231461,4.432954545,7.865909091,432.3096619,432.3103638,DETECTED,432.3099 m/z @11.33 [global_positive_Batch1_A1.mzXML],432.3099365,11.32586667,11.26976667,11.61921667,0.34945,39585.25954,499170.4389,0,25,0.213766681,3.114527629,5.153027663,432.3092346,432.3108521,ESTIMATED,432.3095 m/z @11.32 [global_positive_Batch2_QC10.mzXML],432.3094788,11.31865,11.28936667,11.36303333,0.073666667,11890.66797,47233.25176,0,6,0.093631876,1.257825839,1.515651679,432.3089905,432.3097534,ESTIMATED,432.3096 m/z @11.32 [global_positive_Batch2_QC11.mzXML],432.3096095,11.31765,11.28805,11.37653333,0.088483333,14043.7959,55507.0036,0,7,0.073095306,1.494650901,1.989301802,432.3092651,432.3100586
778,420.8838356,1.838,nan,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,420.8841 m/z @1.85 [global_positive_Batch1_C31.mzXML],420.8840576,1.84735,1.8188,1.8747,0.0559,8853.913086,23120.54918,0,5,0.092486505,0.978984238,0.957968476,420.8833618,420.8847351,ESTIMATED,420.8838 m/z @1.83 [global_positive_Batch1_A2.mzXML],420.8838065,1.83025,1.801866667,1.885066667,0.0832,42152.45703,139233.6596,0,7,0.129727665,1.465648855,1.4768779,420.8835144,420.8841248,DETECTED,420.8839 m/z @1.85 [global_positive_Batch1_A1.mzXML],420.8838806,1.846916667,1.787183333,1.88825,0.101066667,37198.30296,145096.9289,0,8,0.065921267,0.845982143,0.691964286,420.8833008,420.8852844,ESTIMATED,420.8840 m/z @1.85 [global_positive_Batch2_QC10.mzXML],420.8840332,1.845033333,1.8311,1.85915,0.02805,2681.683838,2256.63695,0,3,0.02805,1.006578947,1.013157895,420.8838806,420.8843384,ESTIMATED,420.8834 m/z @1.82 [global_positive_Batch2_QC11.mzXML],420.8834,1.82045,1.8063,1.848516667,0.042216667,7653.725586,11826.47799,0,4,0.027514897,1.491755006,1.983510012,420.882782,420.8838806
779,138.9059505,2.088330556,nan,,,,2,ESTIMATED,138.9060 m/z @2.07 [global_positive_Batch1_C32.mzXML],138.9060407,2.0696,2.0696,2.343366667,0.273766667,61705.87109,588392.3335,0,21,0.156845134,,,138.9059448,138.9061279,ESTIMATED,138.9060 m/z @2.14 [global_positive_Batch1_C31.mzXML],138.906001,2.137866667,2.067983333,2.358933333,0.29095,67251.72656,710681.1904,0,22,0.458851157,2.081683759,3.163367517,138.9059448,138.9060822,ESTIMATED,138.9060 m/z @2.09 [global_positive_Batch1_A2.mzXML],138.9060045,2.089233333,2.061983333,2.1969,0.134916667,31100.32422,183111.0855,0,11,0.113508862,2.475535168,3.951070336,138.9058838,138.9060669,DETECTED,138.9060 m/z @2.11 [global_positive_Batch1_A1.mzXML],138.9060059,2.10695,2.039733333,2.632683333,0.59295,33055.724,676217.6958,0,44,0.330947624,4.410736424,7.821472849,138.905838,138.9064484,ESTIMATED,138.9058 m/z @2.08 [global_positive_Batch2_QC10.mzXML],138.9058436,2.08325,2.069383333,2.319533333,0.25015,99441.21875,848907.2105,0,19,0.16284458,8.038325465,14.39084239,138.9057159,138.9061127,DETECTED,138.9058 m/z @2.04 [global_positive_Batch2_QC11.mzXML],138.9058075,2.043083333,1.959466667,2.323283333,0.363816667,87659.04844,1341302.919,0,27,0.273207449,2.088289052,2.999850864,138.9057312,138.9059753
780,188.0702189,8.75236,nan,,,,2,ESTIMATED,188.0707 m/z @8.71 [global_positive_Batch1_C32.mzXML],188.0706787,8.708283333,8.690833333,8.725416667,0.034583333,403.3628235,609.571896,0,3,0.034583333,0.990926457,0.981852913,188.0699768,188.0710907,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,188.0701 m/z @8.76 [global_positive_Batch1_A2.mzXML],188.0700887,8.764066667,8.747116667,8.781066667,0.03395,757.5199585,1006.802379,0,3,0.03395,1.001474926,1.002949853,188.0691833,188.071106,ESTIMATED,188.0704 m/z @8.76 [global_positive_Batch1_A1.mzXML],188.0703659,8.75805,8.741166667,8.7921,0.050933333,906.7921143,1448.927915,0,4,0.036651138,1.508390918,2.016781836,188.0699768,188.0708923,DETECTED,188.0700 m/z @8.74 [global_positive_Batch2_QC10.mzXML],188.0699768,8.740516667,8.662883333,9.37715,0.714266667,11364441.29,98849812.84,1,46,0.130491329,2.002942974,3.478073278,188.0697937,188.0701447,DETECTED,188.0700 m/z @8.79 [global_positive_Batch2_QC11.mzXML],188.0699844,8.790883333,8.698366667,9.410083333,0.711716667,9738410.086,91244877.13,1,46,0.143211761,1.932281549,2.710026821,188.0697937,188.0701294
781,205.09668,8.759158333,nan,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,205.0969 m/z @8.76 [global_positive_Batch1_A2.mzXML],205.09692,8.764066667,8.747116667,8.79805,0.050933333,685.9035034,1157.537345,0,4,0.0416817,1.50245821,2.004916421,205.0965729,205.09758,ESTIMATED,205.0967 m/z @8.74 [global_positive_Batch1_A1.mzXML],205.0966543,8.741166667,8.723833333,8.75805,0.034216667,974.7064209,1000.536141,0,3,0.034216667,0.987019231,0.974038462,205.0965729,205.096817,DETECTED,205.0966 m/z @8.74 [global_positive_Batch2_QC10.mzXML],205.0965729,8.740516667,8.662883333,9.478683333,0.8158,10158663.06,82842852.61,1,52,0.116725045,2.283251484,3.453656634,205.096344,205.0967255,DETECTED,205.0966 m/z @8.79 [global_positive_Batch2_QC11.mzXML],205.0965729,8.790883333,8.698366667,9.494683333,0.796316667,8662953.971,78970244.48,1,51,0.13544288,1.921402073,2.684728211,205.0963745,205.0967102
782,315.0789459,2.296855556,nan,,,,2,ESTIMATED,315.0791 m/z @2.29 [global_positive_Batch1_C32.mzXML],315.0791267,2.28955,2.248966667,3.6769,1.427933333,14454746,292440081.1,0,96,0.31709355,10.71846073,19.97303508,315.0786743,315.0797424,ESTIMATED,315.0791 m/z @2.37 [global_positive_Batch1_C31.mzXML],315.0790723,2.3725,2.249183333,3.319366667,1.070183333,12974701,281660771.7,0,74,0.426292913,3.386099299,4.60841398,315.0786438,315.0793762,ESTIMATED,315.0792 m/z @2.28 [global_positive_Batch1_A2.mzXML],315.0792085,2.27715,2.250483333,3.80195,1.551466667,16523689,220494114,0,101,0.226007256,13.06372266,18.92884791,315.0786133,315.079834,ESTIMATED,315.0793 m/z @2.25 [global_positive_Batch1_A1.mzXML],315.0793163,2.254716667,2.254716667,4.006016667,1.7513,13526443,183612117.2,0,112,0.189258851,,,315.0785522,315.079834,DETECTED,315.0785 m/z @2.29 [global_positive_Batch2_QC10.mzXML],315.0784912,2.291516667,2.012533333,2.7019,0.689366667,8643971.643,206814610.7,1,50,0.387102065,1.235497939,1.470995878,315.0780029,315.0787659,DETECTED,315.0785 m/z @2.30 [global_positive_Batch2_QC11.mzXML],315.0784607,2.2957,2.02905,2.692233333,0.663183333,9716797.257,208476799.8,1,48,0.367623742,1.243546472,1.487092943,315.0780945,315.0787354
783,166.0857766,7.9918875,nan,,,,1,ESTIMATED,166.0857 m/z @8.03 [global_positive_Batch1_C32.mzXML],166.085743,8.0306,7.920466667,8.0306,0.110133333,4689605.5,24917624.3,0,8,0.154971321,0.5,,166.0857086,166.0858002,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,166.0861 m/z @7.97 [global_positive_Batch1_A1.mzXML],166.0861053,7.972883333,7.92035,8.025116667,0.104766667,2470.810547,14460.1054,0,7,0.232058109,0.99714467,0.99428934,166.0859222,166.0863342,DETECTED,166.0856 m/z @7.96 [global_positive_Batch2_QC10.mzXML],166.085556,7.963683333,7.736183333,8.58925,0.853066667,6868629.443,110941568.2,1,52,0.250348696,1.35076782,1.594828953,166.0854645,166.0858154,ESTIMATED,166.0857 m/z @8.00 [global_positive_Batch2_QC11.mzXML],166.0857022,8.000383333,7.924066667,9.612716667,1.68865,7803699.5,93621295.76,0,104,0.282006443,2.838967757,4.011333548,166.0853729,166.0861206
784,288.2878621,11.04075556,nan,,,,2,ESTIMATED,288.2878 m/z @11.07 [global_positive_Batch1_C32.mzXML],288.2877808,11.07058333,10.98373333,11.08473333,0.101,2854839,9027670.718,0,8,0.045625394,0.581462291,0.178687941,288.2875671,288.2879639,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,288.2876 m/z @11.02 [global_positive_Batch2_QC10.mzXML],288.2875977,11.01921667,10.85438333,11.42286667,0.568483333,5274952.693,69630733.56,1,40,0.217914285,1.421260678,2.15723738,288.2869568,288.2889099,DETECTED,288.2882 m/z @11.03 [global_positive_Batch2_QC11.mzXML],288.288208,11.03246667,10.85125,11.73686667,0.885616667,5570694.1,70898241.68,1,60,0.20450419,1.377108246,2.054713361,288.2867432,288.2892456
785,118.0649389,8.718325,nan,,,,1,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,118.0651 m/z @8.70 [global_positive_Batch1_A2.mzXML],118.0651499,8.696133333,8.696133333,8.781066667,0.084933333,2429.987305,9606.342444,0,6,0.253559599,,,118.0649948,118.0652695,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,118.0647 m/z @8.74 [global_positive_Batch2_QC10.mzXML],118.0647278,8.740516667,8.662883333,9.108466667,0.445583333,4459176,40300707.32,1,30,0.137273668,1.999703943,3.456840099,118.0645752,118.0648117,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,146.0598312,8.7299625,nan,,,,1,ESTIMATED,146.0600 m/z @8.73 [global_positive_Batch1_C32.mzXML],146.0599976,8.725416667,8.690833333,8.74285,0.052016667,2974.39917,7904.409357,0,4,0.058387171,0.752048193,0.504096386,146.059906,146.0600586,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,146.0599 m/z @8.73 [global_positive_Batch1_A2.mzXML],146.0599243,8.730083333,8.713166667,8.781066667,0.0679,1513.70874,5235.252591,0,5,0.055506859,2.006896552,3.013793103,146.0597992,146.0600281,ESTIMATED,146.0598 m/z @8.72 [global_positive_Batch1_A1.mzXML],146.059848,8.723833333,8.70695,8.8604,0.15345,2585.905518,18634.06856,0,10,0.0915545,4.544422507,8.088845015,146.0597229,146.0599518,DETECTED,146.0596 m/z @8.74 [global_positive_Batch2_QC10.mzXML],146.0595551,8.740516667,8.662883333,9.125083333,0.4622,3421203.639,30363499.33,1,31,0.133072543,2.007320727,3.447736564,146.0594025,146.0596924,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,120.0804744,8.0231,nan,,,,2,ESTIMATED,120.0806 m/z @8.09 [global_positive_Batch1_C32.mzXML],120.0805568,8.09095,7.9526,8.895883333,0.943283333,3477203.75,34640149.74,0,58,0.266485319,1.100668764,0.868904112,120.0803528,120.0807037,ESTIMATED,120.0805 m/z @8.04 [global_positive_Batch1_C31.mzXML],120.0805465,8.0406,7.95035,8.80465,0.8543,4586107,34378124.05,0,52,0.177426726,1.68866081,1.152732778,120.0803452,120.0806808,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,120.0806 m/z @7.99 [global_positive_Batch1_A1.mzXML],120.0806473,7.990183333,7.95525,8.025116667,0.069866667,2309.313477,8354.101328,0,5,0.714017991,1,1,120.0805283,120.08078,DETECTED,120.0803 m/z @7.98 [global_positive_Batch2_QC10.mzXML],120.0803452,7.978533333,7.736183333,8.680933333,0.94475,3321791.621,55967914.37,1,57,0.25726255,1.265175127,1.409000326,120.0802689,120.0805054,DETECTED,120.0803 m/z @8.02 [global_positive_Batch2_QC11.mzXML],120.0802765,8.015233333,7.7902,8.732566667,0.942366667,3692745.164,57928336.6,1,57,0.242113798,1.324621539,1.494536474,120.0801849,120.0805054
788,84.95924256,1.532244444,nan,,,,2,ESTIMATED,84.9593 m/z @1.56 [global_positive_Batch1_C32.mzXML],84.95933932,1.555233333,1.4788,2.0696,0.5908,5042582.5,42095891.83,0,42,0.126333905,1.840223384,2.30296968,84.959198,84.9595108,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DETECTED,84.9592 m/z @1.52 [global_positive_Batch2_QC10.mzXML],84.95918274,1.519116667,1.422033333,1.8173,0.395266667,2979473.9,30949630.16,0,27,0.16248769,1.822567473,2.578962165,84.9590683,84.95933533,DETECTED,84.9592 m/z @1.52 [global_positive_Batch2_QC11.mzXML],84.95920563,1.522383333,1.425633333,1.82045,0.394816667,3078002.886,31135853.9,0,27,0.162786334,1.825353437,2.61984125,84.95909119,84.95929718
789,144.0805944,8.7426875,nan,,,,1,ESTIMATED,144.0807 m/z @8.71 [global_positive_Batch1_C32.mzXML],144.0807088,8.708283333,8.690833333,8.725416667,0.034583333,2054.389893,3750.246776,0,3,0.034583333,0.990926457,0.981852913,144.080658,144.0807495,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,144.0807 m/z @8.75 [global_positive_Batch1_A2.mzXML],144.0807364,8.747116667,8.696133333,8.79805,0.101916667,2543.658936,11672.81632,0,7,0.04716282,0.999509644,0.999019287,144.0806732,144.0807648,ESTIMATED,144.0806 m/z @8.77 [global_positive_Batch1_A1.mzXML],144.08061,8.774833333,8.70695,8.809216667,0.102266667,2516.638184,13674.06082,0,7,0.124940893,0.75325313,0.506506261,144.0804443,144.08078,DETECTED,144.0803 m/z @8.74 [global_positive_Batch2_QC10.mzXML],144.0803223,8.740516667,8.662883333,9.108466667,0.445583333,2954517.761,26510402.35,1,30,0.134134189,2.006734153,3.442354701,144.0802002,144.0805054,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,239.08989,10.13943333,nan,,,,2,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATED,239.0891 m/z @10.14 [global_positive_Batch1_A1.mzXML],239.0890975,10.142,10.09343333,10.25361667,0.160183333,27016.53125,147208.7863,0,11,0.097143063,1.649107756,2.273491221,239.0885162,239.0921021,DETECTED,239.0903 m/z @10.12 [global_positive_Batch2_QC10.mzXML],239.0903473,10.12321667,10.075,10.60796667,0.532966667,1277411.029,12066133.61,1,34,0.128540186,4.172892277,5.95661315,239.09021,239.0912323,DETECTED,239.0902 m/z @10.15 [global_positive_Batch2_QC11.mzXML],239.0902252,10.15308333,10.10521667,10.60603333,0.500816667,1277178.355,12028564.05,1,32,0.131384313,4.094672003,5.856780661,239.0899658,239.0904846
